HeadwordID	Headword	HomonymNumberID	WordClassID	SenseNumberID	Definition
48193	whare fund	1	1	2	a ''kitty'' or pool where single men occupying the whare on a station contribute a share for small expenses. 
5905	straight	1	1	1	a 'neat' beer?
7090	Jim's Bank	1	1	1	a 'people's bank' proposed by Jim Anderton, Deputy Prime Minister, in 1999 (established as Kiwibank)
44588	cocky's dog	1	1	1	a 'soft' dog that has had little experience in stock handling or in mustering. 
22989	banana bender	1	1	1	a "banana" kick
16974	Green Tick	1	1	1	a "clean green" certification system
18378	Oddfellows	1	1	1	a "friendly" society
28458	cranery	1	1	1	a "rookery" for cranes
11916	liquor town	1	1	1	a "wet" town
35911	Pomeranian	1	12	1	a (? contemptuous) re-formation of pom(my), with a play on <I>pomeranian</I> (cf pongolian) 
24228	wild cat	18	1	1	a (? main-trunk) night freight train
22681	roundabout	1	1	1	a (? missionary) garment to hide the nakedness of Maori women. 
33901	purple people-eater	1	9	1	a (? probationer) nurse (from colour of uniform) -->ca1956 at least (Wellington Public Hospital) 
35422	pipe-cover	1	1	1	a (? tobacconists') trade euphemism for a French letter
27469	coal-box	1	1	1	a (? Turkish) shell
23220	warm piece	1	1	1	a (?missionary) euphemism for a musket
7482	Laserlite	1	1	1	a (?proprietory) corrugated semi-translucent roofing material.
11604	long john	1	1	1	a (?reputed 2 lb) long squared loaf baked in a square enclosed tin. 
12012	log fence	1	1	1	a (?temporary) fence made of piled up logs. 
38057	blue duck	1	1	37	a (baseless) rumour
19257	drum	18	1	1	a (bawdy) house.
29932	dunger	1	1	25	a (big old) surfboard
20800	hoon	1	1	48	a (boisterous) fool
38331	boiled baby	1	1	1	a (brown) blancmange-type dessert
8461	Maori wife	1	1	1	a (bushman's) Maori mistress
9642	koru	1	1	1	a (carved) spiral reflecting an unwinding fern frond
30596	tossel	1	1	1	a (child's) penis [or tassel 
12919	jimmy	1	1	1	a (child's) penis; nf P.
19378	dudeen	1	1	1	a (clay) pipe. (The word as doodee /du|di:/ was occas. used by old people in Havelock in my childhood for `pipe': `he won't go anywhere without his old doodee.') 
12972	Joe	1	1	25	a (complete) fool, esp. in make a Joe of (oneself)  (short form of Joe Hunt, rhyming slang). 
28667	crim	1	1	1	a (convicted) criminal
6818	wero	1	1	1	a (customary Maori) challenge
28664	crib tin	1	1	1	a (cut-)lunch tin
35015	pig-barrel	1	1	1	a (domestic) slop-tin
20652	home	1	1	1	a (dwelling) house; a house to live in and its material surroundings. 
27602	curtain raiser	1	1	1	a (football) game played immediately before a major fixture
22792	rumble	11	1	1	a (gang) fight 
17394	flat	20	1	1	a (gullible) fool; sucker; dupe,  John 
1512	beer eater	1	1	1	a (habitual) beer drinker
17645	flopper	18	1	1	a (heavy) fall; gutser (both in literal and figurative senses) cf belly-flopper 
28391	cowboy	1	1	1	a (junior) stationhand who milks the house cow, and tends to domestic chores; now cowman(-gardener). 
25240	kelly	1	1	1	a (Kelly) axe
27038	chin-warmer	1	1	1	a (large) beard
28469	craptogram	1	1	1	a (latrine) rumour 
29806	two minutes' silence 	1	1	1	a (local) newspaper
24377	woo	1	1	12	a (lovers') cuddle; a petting (session) 
38447	boozeroo	11	1	25	a (low) pub; a party or drinking group (?transf. f. 1). 
50145	ropu	1	1	1	a (Maori) group, company, society, or association
241	tohunga	1	1	1	a (Maori) priest or gifted or learned person; a teacher,  faith-healer, doctor, or wise man (often in English contexts, `medicine man') 
3677	waiata	1	1	1	a (Maori) song 
24374	wog	1	1	1	a (minor) illness or infection
39413	bush station	1	1	1	a (missionary) station in the bush
32259	Masport	1	1	1	a (motor) lawnmower (from brand-name, <i>Masport</i>: Mason + Porter) 
44630	cookaroo/cookeroo	1	1	2	a (novice) station cook. 
35526	pit	11	1	1	a (outside) privy 
3552	chook	1	1	1	a (parliamentary) reporter or journalist
24437	woodchoppers' ball	1	1	1	a (passionate) petting session [?f. current popular song]
43054	Steinie	1	1	1	a (pint bottle of) Steinlager beer 
10226	beer chewer	1	1	1	a (practised) beer drinker.  
24557	woollies	1	1	1	a (pronunciation) variant of <i>willies</i> 
26980	chart	1	1	1	a (racing) doubles chart
30978	troll	1	1	1	a (reputedly or apparently loose) woman (?f.<i> trollop</i> and <i>moll</I>) =prostitute, a trollop spg occas. <i>trol, trull</i>, indicating both NZ pron of <i>u + l,</i> and an uncertainty of derivation cf also TRULL [?move trull cits here] 
28442	crack	19	1	1	a (rifle) bullet
35148	pikopo	1	1	25	a (Roman) Catholic
6622	footy/footie	1	1	25	a (rugby) football
3457	bomb	3	1	1	a (running) jump into water, from a height, and usually with hands clasped around drawn-up legs, the object being to make the biggest splash and noise possible, hence the name
36676	buzzer	18	1	1	a (school) dentist's drill
27942	concentration camp	1	1	1	a (secure) place where particular kinds or sections of people could be held together
42069	snobshop	1	1	1	a (select) private school
31678	make	1	1	1	a (sexual) conquest; spec. a woman of easy virtue 
38469	borough council	1	1	25	a (small) `corporation'; pot-belly [pun on <i>(city-)corporation</i> and (borough-)council]. 
50854	ding	1	1	2	a (small) dent (in a car's bodywork etc.)
12753	Jack and Jill	1	1	12	a (small) hill
40614	set	19	1	1	a (solid) foundation (for a timber-jack)
6208	scunner	11	1	1	a (strong) dislike 
38752	British treasury note	1	1	1	a (thin) army blanket
27884	collar	1	1	37	a (too-)wide rim of froth on a glass of beer. 
27763	rock cod	1	1	1	a (usu. alternative and often little used) name for various fishes of coastal reefs 
15837	rooter	18	1	1	a (usu. male) person considered sexually active; a shagger
38686	breaking in	1	1	25	a (usu. rough) introduction or familiarisation (with a job, place, etc). 
5002	buster	1	1	1	a (usu. small) local newspaper; a country newsheet or newspaper (containing mostly local news and advertisements) (usually, owing to its local significance, referred to as `the buster'
20974	hydro	1	1	1	a (usu. State) hydroelectric scheme, or works, or dam, or headquarters. 
7502	scotia	1	1	1	a (usually concave) moulding between a wall and a ceiling.
34528	peanut	1	1	1	a (usually disparaging or derogatory) name for a small, petty, or insignificant thing or person. 
3616	tyke	1	1	1	a (usually Irish) Catholic probably a rhyme on <i>Mike</i>; cf MICK DOOLAN [AND tyke 1902: prob. an alteration of TEAGUE, a nickname for an Irishman] 
32807	missionary	1	1	1	a (usually Protestant) Christian Maori (contrast PIKOPO, a Catholic Christian; and DEVIL) spg also mihorari--> (?a mistranscription or misprin a re-borrowing of Maori <i>mihinare</i> `missionary' (in modern Maori also `Anglican': Williams, appendix) originally a maoricisation of <i>missionary.</i> a Maori Christian convert spg mihinare--> mitanere-->, mitonare
50858	urban marae	1	1	1	a (usually) pan-tribal marae complex in a town or city.
50665	slathering-up	1	1	1	a (verbal) beating
36056	porker	1	1	1	a (wild) pig; a Captain Cooker
31506	maggie	1	1	1	a (young) woman, esp. one in black stockings
15146	glad	1	1	1	A `come-hither' look promising joy. 
38704	brew	19	1	1	a `cook up' of homebake drugs.
30227	waka tiwai	1	1	1	a `dugout' canoe 
41143	shippie	11	1	12	a `good-time' girl, or prostitute, who works ships
1803	kohanga reo	1	1	1	A `language nursery' where (esp. urban) Maori pre-school children can learn and enjoy their language and culture; Maori language nursery. 
39360	bush Native	1	1	1	a `primitive', fierce Maori living in the bush, ?distinct from more or less civilised natives who had come into contact with Pakeha 
25584	King Seenie	1	1	1	a `Prisoner's Base' game
39969	scaler	11	1	37	a `professional' or persistent over-rider of section paid for
31152	turnout	18	1	1	a `show' (esp. a party), esp. in collocation A GOOD TURN-OUT 
16053	greaso	1	1	1	a `smooth' type , `city slicker'. 
5120	gamble	1	1	1	A `spreader' (phs the more usual term of butchers and farmers) for keeping the hocks of hung carcases apart. 
30007	timothy tree	1	1	1	a `tree' made from the stems and heads of timothy grass 
25020	karaka	18	1	1	a <i>Coprosma</i> spp
32372	leyland	1	1	1	a <i>Leylandia</i> tree
25660	green note	1	1	1	a $20 note
40944	Edmund Hillary	1	1	1	a $5 note
31824	mango	18	1	1	a $50 note
30068	rigger	1	1	37	a 1.25 or 2 litre plastic bottle of beer
26370	cabbage-leaf	1	1	1	a 10-pound note (from colour) 
8612	opal	1	1	1	a 100 mg morphine sulphate tablet (drug)
20671	Mazengarb Report	1	1	1	a 1950s report by senior QC Mazengarb on teenage sexual problems in Lower Hutt
8934	Values Party	1	1	1	a 1970s political party
1693	Native team	1	1	1	a 19C touring Maori rugby team (see 1992 cit.)
15009	General Government	1	1	1	a 19th c. term for central government as opposed to any of the provincial governments
1881	Pai Marire	1	1	1	a 19th century semi-religious movement begun by Te Ua. [Maori PAI + marire[a-macron] gentle, appeased] 
31326	twenty	1	1	1	a 20-cent piece
8738	Telethon	1	1	1	a 24-hour TV charity fund-raising event; a television programme to raise money for charity, where viewers telephone the comperes to pledge donations over many hours or days
23493	lubritorium	1	1	1	a 30s word for the oil-bay and service department of a garage
8040	Fendalton tractor	1	1	1	a 4-wheel drive vehicle
29481	Karori tractor	1	1	1	a 4WD vehicle 
28548	crayfish	1	1	1	a 50-pound note
21912	red back	1	1	1	a 50-pound note (Not recorded of the 50-dollar note) 
7908	bub	1	1	1	a baby
33701	packet from Paris	1	9	1	a baby
42096	snork	1	1	1	a baby
7259	youngkie	1	1	1	a baby bird, a nestling
14556	nester	1	1	12	a baby rabbit, still in the breeding nest 
4006	sprog	11	1	1	a baby; a child, a newcomer
30224	tittie-bottle	1	1	1	a baby's feeding bottle 
51116	bachie	1	1	1	a bach-dweller or owner.
11380	leg-in section	1	1	1	a back section 
21168	tramping hut	1	1	1	a back-country shelter for members of tramping clubs and others
39399	bush road	1	1	25	a back-country, rough road, by no means necessarily through bush
2948	woop-wooper	1	1	1	a backblocker (see woop-woops)
48291	wool-walker	1	1	2	a backing dog that walks along the backs of sheep to clear congestion. 
24559	woolling-up	1	1	1	a backlog of wool to be sorted and baled
9040	pack	1	1	1	a backpack (and its contents); (tends to replace earlier swag, but usually refers to a shop-bought pack: cf <i>Bergan</i>) 
6456	backpackers	1	1	1	a backpackers' hostel 
45511	grease-spot	1	1	2	a bacterial disease of passion fruit. 
33688	Wahine weather	1	1	1	a bad storm
24221	wickedie	1	1	1	a baddie; the bad character in a film, etc
27043	poop bag	1	1	1	a bag for collecting dog excreta
7642	bag bag	1	1	1	a bag made from bags
16488	gunny	18	1	25	a bag made from gunny fabric
16489	gunny bag	1	1	1	A bag made out of gunny; hence a hold-all (?US gunny-sack)
11256	lucky bag	1	1	1	a bag of sweets 
35877	pokeful	1	1	1	a bagful 
36820	bail-up	1	1	1	a bailing-up of a cow
19290	dry hash	1	1	1	a baked (highly seasoned) dish made out of leftovers or oddments of meat, vegetable, breadcrumbs, without the addition of water; a dry kind of `shepherd's pie'. 
13242	egg-shell blonde	1	1	1	a bald man
27215	chrome dome	1	1	1	a bald man
46545	paki/pakihi	1	1	1	a bald patch [after pakihi, a clearing in the bush]. 
46928	rotobaler	1	1	2	a baling machine that produces round bales. 
39263	bush ball	1	1	1	a ball (dance) held in the bush 
38594	bread and butter 	1	1	1	a ball (one with basic refreshments)
7310	baldie	1	1	1	a ball bearing used in marbles
40505	sevens	18	1	1	a ball game
43847	bachelors' ball	1	1	2	a ball or dance, often held in a wool-shed or country hall. 
36795	ballies	1	1	1	a ball-bearing used as a marble
29573	tens	1	1	1	a ball-bouncing game
38262	Bob Semple's art union	1	9	1	a ballot for military service
37923	Beige Brigade	1	1	1	a band of New Zealand cricket team supporters, similar to the British 'Barmy Army, distinguished by their outdated beige cricket uniforms
40586	septic tank	19	1	1	a bank
46041	loading bank	1	1	2	a bank from where animals, materials or implements can be loaded on to the tray of a truck or wagon. 
11623	long-tailed one	1	1	1	a banknote 
15427	gone-bung	1	1	1	A bankrupt 
35562	brewpub	1	1	1	a bar and associated brewery 
40418	selling a horse	1	9	1	a bar game to determine who in a group is to pay for drinks
4700	Eskimo Pie	1	1	1	A bar of vanilla icecream coated in chocolate [trade name]; trade name for a wrapped ice-cream piece coated with chocolate: earlier ice-cream sandwich, i.e. between two flat pieces of cone; non-NZ?; as seen being sold in a film about the Monkey Trial in deep south c1930s with Darrow etc
17478	pokie bar	1	1	1	a bar with gaming machines
41085	shilling-in	1	1	1	a bar-room gambling game, to determine who is to pay for drinks
26900	Charlie	18	1	1	a bar-room gambling game. 
32308	matches	1	1	1	a bar-room game: also matchsticks 
36901	barb	1	1	1	a barbed wire strand of fence. 
49136	shingle top	1	1	1	a bare, stony high country hill summit.
27330	superbuy	1	1	1	a bargain
27241	chuck-in	1	1	1	a bargain; a bonus; an advantageous happening.
24892	kaka beak	18	1	1	a barnacle
28317	couta lure	1	1	1	a barracouta lure
36947	barra	1	1	25	a barracouta, a type of loaf
28839	cuda	1	1	1	a barracuda
433	keg	11	1	12	a barrel of beer, or its contents; thence, a container of beer.
45012	dry dry	1	1	2	a barren ewe or one that has not conceived a lamb in a season. 
45643	head-gate	1	1	2	a barrier at the front of a milking stall or cattle crush. 
16789	fence	11	1	12	A barrier of any of a variety of materials which either protects or demarcates (typically a boundary fence) or encloses an area of of land. Often used or combined with a qualifyings epithet which distinguishes the composition or purpose. For (pioneer) fence types see 
44254	bush breakfast	1	1	2	a basic early morning meal. 
47049	scrub fence	1	1	2	a basic fence, usually made with branches of manuka. 
47813	Taranaki method	1	1	2	a basic method of making silage where a hole is dug and the silage buried. 
47552	station language	1	1	2	a basic or sub-standard language used by station workers. 
26652	Guaranteed Retirement Income	1	1	1	a basic pension for all aged citizens
44265	bush chimney	1	1	2	a basic wattle and daub or mud-lined chimney. 
44341	bush rug	1	1	2	a basic, serviceable mat. 
45637	head basin	1	1	2	a basin-shaped depression high in mountains and hills, that drains to another basin or lake. 
26083	konae	1	1	1	a basket
34246	paro	11	1	1	a basket
51000	kete-case	1	1	1	a basket case; a wreck or a lost cause.
17473	flax basket	1	1	1	a basket made of flax (not for flax)
3225	kit	11	1	12	a basket woven from flax [Maori kete a bag or basket]; a flat Maori basket made of woven strips of flax; Maori kit, (see 1946 Andersen below). 
18766	dog	1	1	1	a bat
25107	churning	1	1	1	a batch of butter or cheese
48540	dip	1	1	3	a bath in which sheep are washed, to kill parasites in skin and wool.
8167	en suite	1	1	1	a bathroom adjoining a (main) bedroom
48569	dropper	1	1	6	a batten on a flood-gate.
45001	dropper-holder	1	1	2	a battener or implement that holds a batten/dropper upright and steady for a fencer to attach it to wires. 
17849	hot dog	1	1	1	a battered sausage or saveloy on a stick served with tomato sauce
41792	slap-up	1	1	1	a battle; an attack 
2858	beach potato	1	1	1	a beach version of a couch potato
27973	comber	1	1	25	a beachcomber n�.
10128	beach ranger	1	1	1	a beachside robber 
10310	ziff	1	1	1	a beard
10141	beardie	1	1	1	a bearded collie, usually used as a huntaway; 
22527	rusher	18	1	1	a beast given to rushing or charging 
50807	pleuro	1	1	1	a beast that has pleuropneumonia
44064	body bullock	1	1	2	a beast yoked in the central part of a bullock team. 
18506	dealing to	1	1	1	a beating
27335	towelling	1	1	1	a beating
40085	supplejack sauce	1	9	1	a beating with a supplejack cane
10194	beaut	11	1	12	a beautiful person, a beauty; an  outstanding person or thing.
26700	cart	11	1	1	a bed
42104	snorer	11	1	1	a bed, the sack
46516	paddock cow	1	1	2	a beef cow grazed on low or down land [as opposed to a station or run cow.] 
47534	station cattle	1	1	2	a beef-bred store cattle beast or run cow. 
23571	wet	18	1	1	a beer
31681	malt sandwich	1	1	1	a beer
26897	chaser	11	1	1	a beer (drunk with, and following, spirits) (cf ?gen. Eng. `beerchaser'). 
28440	crate	1	1	1	a beer crate holding two dozen beer (DNZE) (usu. one dozen??)
27218	gyle	1	1	1	a beer vat
21343	beer hopper	1	1	1	a beer-based drink
30221	titoki	1	1	25	a beer; a shandy 
19361	kekerengu	1	1	1	a beetle
32280	mata	20	1	1	a beetle
45553	gully head	1	1	2	a beginning of a valley, as it develops from a hillside. 
44275	bush custom	1	1	1	a behaviour typical of life in a bush settlement. 
26820	carillon	1	1	1	a bell-tower and set of bells
37273	belly-buster	1	1	1	a belly-flop(per). 
46174	medals pouch	1	1	2	a belt worn by shepherds containing a notepad, pencil stub and knife. 
24525	wool table	1	1	1	a bench or table in a woolshed where fleeces are trimmed and classed.: the slatted table in a woolshed on which fleece wool is skirted and classed, classing table
739	Maori bunk	1	1	1	a bench-type bunk with divisions between sleepers, as in a tramper's hut. (trampers') -->(probably pejorative, based on the Maori custom of sleeping visitors together) ; ca1945 the upper section of a tramping hut where trampers sleep without division and higgledy-piggledy on bracken in one large bunk. 
